"Неугомонные. Чудесную новость на лопате принесли под праздники: Великобритания презентовала создание военно-морского Альянса против России. Об этом набуровил три бочки арестантов начальник Королевских ВМС, адмирал Гвин Дженкинс, сообщивший: ныне существующие Объединённые Экспедиционные Силы (The Joint Expeditionary Force, JEF) будут преобразованы «в более интегрированное Партнёрство Северных Флотов».";1
"Возвращаемся в исходную точку, инициативе г-на Милонова приравнять «сатанизм» к экстремистскому ЛГБТ. То есть, некоему движению, угрожающему национальной безопасности, несущему потенциальную угрозу обществу. Первая эмоция любого «экзорциста», как только он столкнётся в пыточном подвале со средневзвешенным сатанистом – будет лютое разочарование. Если борец с нечистым обладает навыками психолога, то мгновенно поймёт: уверенности в существовании Князя Тьмы там нет.";3
"Как и обладанием мистической власти над другими людьми. А есть наркотические галлюцинации на «чёрных мессах», неадекватная оценка действительности, полная или частичная аморальность пациента. Что является, вне всякого сомнения, почвой для уголовных преступлений, но не фактом их совершения. Деяния тронувшихся умом малолетних [censored], порой попадающие на страницы помойных таблоидов, редко являются предметом судебных разбирательств. Отвлекают доблестную полицию по статьям «осквернение», «почва имущества», «оскорбление чувств верующих».";3
"Но чаще всего дела разваливаются после проведения психиатрической экспертизы, либо идут по кривой дорожке «употребление и распространение» запрещённых препаратов. Где тоже часто разваливаются, поскольку корыстного интереса фигуранты «сатанинских организаций» к подобного рода деятельности не испытывают. А на своих сходняках банально компенсируют жизненные неудачи или личную неуверенность не самым моральным поведением. Судить таких бедолаг? За что? Уже наказаны, как на личный вкус.";3
"Тем более, многие так называемые «сатанисты» мирно сидят себе на «тайных ресурсах» Интернета, перебрасываются видосиками и картинками самого мерзкого содержания, сутками напролёт обсуждают выдуманные пентаграммы, спорят о жертвоприношениях, смакуют подробности ритуалов «чёрных месс», оргий и прочего непотребства. Никогда не принимая участия в подобных мероприятиях. Интеллектуальный уровень таких сообществ может быть разным, а глубинные причины вовлечения невежественных людей или будущих пациентов с нездоровой психикой – до конца не изученными.";3
"Единицы из «сатанисткой среды» целенаправленно идут до конца, желая добраться до человеческой кровушки, вступая в ультранационалистические и профашистские организации, это тоже правда. Пройдя все этапы «инициации» в тайных оккультных организациях, поднимая на знамёна уже политические, религиозно-экстремистские лозунги. Единицы. А ступившие на путь уголовных преступлений, любители мучить животных или угрожать жизни людей – сотые доли процента от общей массы так называемых сатанистов.";3
"Господину Милонову и прочим гражданам, обожающим вворачивать громкое словечко в словесные эскапады, нужно помнить: сатанизм исключительно духовное явление, а причины его возникновения – душевные. С давних времён поклонение «тёмным богам» считалось атавизмом, побочный продуктом эволюции и развития человеческого общества. Но, никогда подобные духовные и душевные хвори не становились идеологией, философской системой, даже психологическим феноменом. Поскольку базировались на тупом отрицании существующей модели «светлых божеств», какая тут философия?";3
"После мирового торжества авраамических религий таким демонопоклонникам пришлось уползти в глухое подполье, дабы не поплатиться жизнью и здоровьем. Современный «терпимый мир» разрешил им вернуться, пропагандировать свои нехитрые плотские идеи.";3
"Депутату Государственной Думы, как и представителям РПЦ стоит знать, что в России «сатанизм» преследуется по закону. Как только наиболее борзые поклонники тёмных сил выползают из своего смрадного интернет-мирка и начинают организовывать псевдо-религиозные тоталитарные секты.";3
"Громятся они на раз-два, порой не попадая на страницы газет, поскольку замешаны на полной безыдейности, противоправных действиях, наркотиках, сексуальном насилии над неофитами. Банальная уголовщина. А если смотреть на «сатанизм», как на полновесную идеологию или религию – ступайте в Америку начала 1960-х и вникайте в глубинные причины явления.";3
"Настоящий «сатанизм» (бесплатно дарю будущим экзорцистам) появляется только после зримых и очень серьёзных сдвигов в общественном менталитете. США сначала прошли стадию «Красного Мятежа» (общественное движение по отделении Церкви от государства, изъятие религиозных представителей из государственных школ, прочих социальных учреждений). Потом случился «Чёрный Мятеж», когда баптистский проповедник Мартин Лютер Кинг в середине 1960-х сформулировал и успешно обособил этническую религиозность чернокожих, на той базе призывал к социальному равенству.";3
"И третий этап, он же «Зелёный Мятеж» эпохи хиппи и рокеров, требовавших (хорошенько загрузившись марихуаной) сексуального освобождения, стихийно бросавших вызов общественной христианской морали. Глубоко подсев на практики восточного мистицизма с его галлюцинациями, лёгкими и тяжёлыми наркотиками, медитациями, обожествлением бесчисленных «гуру».";3
"Пройдя три этапа слома нравственно-общественных норм морали, Америка принимает решение быть «терпимой». К чернокожим, воинствующим атеистам, нигилистам, горячим сторонникам гедонизма и нравственного релятивизма. Все три «Мятежа» сошлись в одной точке, сформировав общественно-политическое движение среди элит и активной молодёжи «New Age» (Новый Век) с девизом «Делай своё собственное дело». Без традиционных замшелых религий, с абсолютной терпимостью к любым «нетрадиционным взглядам». Нахлобучив сверху «чувство вины», главное достижение «Чёрного Мятежа».";3
"Так Америка стала конфессионально полиморфной территорией с деградирующими оазисами былой показной религиозности. Как следствие, немедленно был сформирован «рынок культовых услуг», где опытные маркетологи и предприниматели от религии построили широкий прилавок «выбора продукта». Не берусь оценивать качество того ширпотреба, ибо брезгую, но именно на том диком базаре появился наш «сатанизм».";3
"Неокульт, очень ограниченный, но захвативший свою часть обычного рынка расползающейся бездуховности и прагматического цинизма современного человека. Где даже традиционный вроде протестантизм больше не таил в себе ничего христианского, кроме ошмётков лексики евангельской духовности и нескольких обрядов с ритуалами. Но даже здесь «сатанизм» не взлетел, мгновенно расколовшись на «Церковь сатаны», «Международную ассоциацию ведьм и колдовства», «Зелёный орден», «Церковь последнего суда», «Международную ассоциацию люциферистов» и десятки других сект.";3
"Осторожнее со словами, господа и батюшки. Дабы не прослыть лютыми невеждами. Поскольку «сатанизм» в самом широком смысле поклонения «тёмным силам» никогда не мог вырваться из тщательно законспирированных изолированных сообществ по причине своей пугающей деструктивности, нормального человека любой культуры (от самой древней – до современной) отталкивающей извращённой мифологией и ритуалами.";3
"Есть чудесная и мудрая формулировка, придуманная самими «слугами Князя Тьмы» с критическим образом мысли и высоким IQ: «сколько сатанистов – столько и сатанизмов». В точку. Перевод – всяк с ума по-своему сходит. Натаскивая в стройное учение Кроули и Ла-Вейя всякий шлак, психические расстройства, галлюциногенный опыт, смачные фантазии извращенца. Многие учёные-религиоведы пытались продолжить определение «Сатанизм – это ...», но дальше классических Энциклопедий не продвинулись. Почему?";3
"Нет предмета разговора. А есть полубезумные гуру, мусорная свалка древних и нынешних псевдо-языческих культов (не хочу даже языческими их называть, там всегда соблюдается железный принцип баланса Добра/Зла), щедро унавоженные идеями в стиле «палец-пол-потолок» без попыток даже философию деструктивного характера приплести. Дон Кихотом быть приятно, наверное, господам депутатам и примкнувшим к ним охранителям нравственности. С ветряными мельницами сражаясь. Только помнить нужно, благородный идальго ... тоже чуть «не того» был. Изучайте матчасть.";3
"Благодарю за поступившие поздравления, хотя вчерашний день получился и трагическим. Но и зло-восторженным. Добрые русские люди обменивались открытками, карикатурами и мемами с изображением народной артистки Долиной, ободряя друг друга. Словно не гражданка Полина Лурье выиграла первый раунд в своей справедливой борьбе с «бабкой-скамщицей» Ларисой, а всё общество одержало некую принципиальную победу.";4
"Итак, Верховный Суд принял решение. Отменил три судебных акта в нижестоящих инстанциях, согласно которым абсолютно законная, со всех сторон чистая сделка купли-продажи квартиры народной артистки была признана недействительной. Постановлено: приобретенная жилплощадь принадлежит покупателю. Суду нижней инстанции приказано «незамедлительно» рассмотреть иск о принудительном выселении гражданки Ларисы из квартиры. Тему с «телефонными мошенниками», которым эстрадная дива передала умопомрачительное число миллионов, в рассмотрение судейские не приняли, как и психическое состояние «под давлением».";4
"Если не доказано, что приобретатель является частью мошеннической схемы – кто вам злой Буратино, пеняйте на себя. Тем более, нижестоящие суды очень странно подошли к толкованию ст. 167 Гражданского Кодекса, согласно которому сделка может признаваться ничтожной (недействительной) в ряде случаев, но стороны обязаны вернуться в состояние статус-кво до её совершения. Покупатель получает обратно деньги, продавец квартиру. Это и есть та самая бесстрастная Фемида, повитуха справедливости.";4
"Но, под ураган иррациональной порой ярости эпизод с Долиной попал именно в тот момент, когда деньги Полины Лурье должны отдавать ... мошенники, которые смогли непонятным образом элитарную бабушку Лору обвести вокруг пальца. Потому, когда суд первой инстанции (Хамовнический районный) выкатил решение, согласно которому «гражданка Лурье не лишена возможности предъявить требования о возмещении соответствующих убытков злоумышленникам» ... добрых русских людей разорвало.";4
"А уважаемые правоведы сквозь зубы прошипели «вы чавой творите, аспиды». Революцию затеяли? Перекладываете на добросовестного приобретателя правовую функцию нести ответственность за состояние головного мозга продавца? За действия, кои тот творит после получения денег? Отнёс мошенникам, перевёл в благотворительный фонд – то его сексуальные проблемы. Данные злокозненные лица не являются сторонами сделки! Она в другом правовом поле, как в параллельной Вселенной!";4
"Резонанс по делу Долиной получил детонационный эффект взлетевшего под небеса эшелона с тротилом, именно потому так взъярился добрый люд. В судах неожиданно оказались тысячи подобных исков, нарисовались теории заговора о застройщиках и барыгах первичного рынка жилья, а «жертвы мошенников» преклонных лет косяками устремились оспаривать давние сделки по блестящей формулировке «находился под тлетворным влиянием».";4
"Суды, памятуя о прецеденте, в подавляющем своём числе, становились на сторону «обманутых пенсионеров», буквально за год сформировав особую социальную группу. С точки зрения бесстрастного Закона – неадекватных и неспособных граждан. Коих ... просто жалко. Они ведь без жилья и денег остались, правда? Хотя второй вопрос всегда стыдливо замазывался, расходы несчастных обманутых бабушек после совершения сделок с недвижимостью никто не проверял. И странным образом – им было где жить.";4
"То есть, возник снежный прецедентный ком лютой похабени, когда суды первой инстанции ориентировались на решения коллег из Хамовников, апелляционных инстанций до Мосгорсуда. Столица же!";4
"Но тут случилось некое чудо. Не склонен преувеличивать мощное общественное давление и запредельный накал страстей, стоивший певунье Ларисе полной утраты репутации с бесчисленными проблемами ангажемента, параличом текущей концертной деятельности, но факт имеем – новый руководитель Верховного Суда Его Честь господин Краснов нашёл силы сделать «болевой на удержание» малёха обуревшей до полного изумления элитарной группе судейских. Начавших творить беспредел из середины 1990-х в надежде не бессловесность и равнодушие податного стада.";4
"Теперь по делу. Восторги о восстановлении Высшей Справедливости (в переводе, банальном соблюдении законов по букве и духу) предложу отложить до лучших времён. Ибо всё только начинается. За бабушкой Ларисой стояла несметная рать уважаемых людей при крайне ответственных должностях, пообещавшей народной артистке «порешать вопросик» тихо, по-дружески в нарушение всех мыслимых правил и законов.";4
"Подобная демонстративная наглость не является спонтанным эмоциональным решением, не вызвана ностальгическими рыданиями под саундтрек к фильму «Чародеи» («Три белых коня») или пьяные корпоративные хоровые запевы бальзаковских дам «Погода в доме». Нет, речь о системе «свой-чужой» в недрах госбюрократии. Явлении древнейшем, насквозь пропитанном духом корпоративной и сословной близости. Потому всё только начинается.";4
"Во-первых, в прямом эфире прозвучало: «Продавцу квартиры отказано в праве оспаривания сделок, право собственности на жилое помещение остаётся за покупателем». Въедливые правоведы тихо сплюнули, поскольку госпоже Долиной отказано в оспаривании договора купли-продажи, но ... Исключительно по материалам, которые были представлены Верховному Суду. Священная точка Фемиды «вердикт вынесен окончательно, обжалованию не подлежит» не прозвучал, потому для адвокатов певицы открыта дорога, как не трудно догадаться, в нижестоящий суд. Коему рекомендовано в кратчайшие сроки рассмотреть дело о выселении певицы из жилого помещения. Не приказать исполнительным документом плечистому приставу, а чуть-чуть устроить прения.";4
"Например, «рассмотреть все обстоятельства», лишь потом выносить решение. Если у бабушки Ларисы на трёх подходах к снаряду уничтожения российской правовой системы были достойные покровители, то эпопея и хождения по мукам гражданки Лурье только начинаются. Закончатся они вновь на самом верху через апелляции. Ибо хлеб с маслом любого адвоката в том и заключается: постоянно генерировать «вновь вскрывшиеся обстоятельства». Тупые, смешные, дикие, любые. Лишь бы они процесс затягивали.";4
"Тремя нижестоящими судами были за уши притянуты некие «мошенники», повлиявшие на решение высокопоставленной дивы о продаже квартиры – теперь данную тему выжмут досуха. Пока не будет на атомы отставок-увольнений прежних судебных «ошибок» разнесена сама Система, позволявшая престарелой артистке существовать в доктрине «все равны, но некоторые равнее». Как говорят злые языки, в порочном и теневом «телефонном праве», если имеешь в блокноте нужные номера-фамилии.";4
"Подобную элитарную кумовщину забороть является делом изначально гиблым, что ярко продемонстрировали три захода мадам Долиной в судебные инстанции до Верховного Суда. Тоже принявшего половинчатое решение, не рискнув на собственном этаже Верховенства мараться об откровенный блудняк своих условных подчинённых. Это профессиональная корпоративная этика, не осуждаю, но ... Даже в крайне сплочённой армейской или флотской среде подобных ренегатов люто ненавидят, устраивая демонстративные или скрытые демарши. Дабы большое начальство опамятовалось.";4
"Давайте закруглять, ибо боюсь наговорить лишнего. Верховному Суду, как в нашей подворотне говаривают – респект и уважуха. Не дотянули смердячую бодягу до Прямой Линии с президентом на этой неделе, вернули курс Государства Российского в колею справедливости и Закона.";4
"Именно последний требует от каждого дееспособного гражданина нести прямую ответственность за собственные поступки. Неважно, перед тобой до конвульсий сладостных корпоративов знаменитая певица, или никому неизвестная гражданка Лурье. Демонстративное попрание Закона, если не доказан злой умысел участника гражданской сделки о святой частной собственности – вызов всему обществу. Тоже искушённому.";4
"Но, когда аргументом судебного решения является просто личность «обманутой бабушки», тут даже для профессиональных сутяжников наступает паралич мировоззрения. Аспиды и ловчилы, теневые адвокатские корпорации, мастера проскользнуть в законодательные бреши и живущие с нашего дикого законодательного хаша уважаемые люди – и те возмутились.";4
"Как так! Есть понятие. Точнее – понятия, ударение на последнюю гласную. Общественный договор доброго народа и справедливой власти. Всегда заключавшийся в простой аксиоме: законопослушные люди делегируют через различные выборы Священное Право карать и миловать, требовать и взыскивать, придумывать и законодательно обременять свободные личности всякими державными инструментами «насилия».";4
"В ответ прося: внятно докладывая голосом через специально нанятые биологические приспособления, что именно любимое государство делает во имя Общего Блага. Простая формула ведь, придуманная ещё на первом, к сожалению не документированном, сходняке-симпозиуме какого-нибудь племенного союза из дремучих времён. Положившем начало понятию «общественный договор». Низы хотят, верхи могут. Когда случается «не», тут же наступает всякая хтоническая дрянь со смертоубийством.";4
"По делу «нулевого пациента» пандемии отмены законных сделок с недвижимостью ... решение принято, лбом в половицу самому справедливому и гуманному суде в мире. К сожалению, Верховному. Ибо прочие вниз показали свою изощрённую паскудность. По хамовничьему шаблону наклепав десятки дел, где добросовестные покупатели лишились денег и жилплощади по прецеденту «односторонней реституции» милых пенсионеров-жертв, внезапно ставших кастой юридически неприкасаемых субъектов права.";4
"Гражданке Лурье могу пожелать терпения и выдержки, ибо её настоящие проблемы только начинаются, любая порочная Система будет сражаться за собственное статусное выживание бескомпромиссно, до последнего. Здесь наступает тревожный и переломный момент, куда повернётся флюгер политических ветров. На азимут социального протеста взбешённых добрых людей, либо в сторону сложившейся системы судебной власти, где внезапно проявились крайне любопытные трактовки Закона.";4
"Новому главному Законнику Верховного Суда – респект. Вынести токсичную мешанину адвокатских истерик народной Ларисы в публичную плоскость прямой анонсированной видео-трансляции, отказав потерявшей берега диве в закрытом заседании – это поступок. Звучит диковато для практик «государства, построенного на принципах равенства перед законом», но какой-то хлеб. Свежий, не пропитанный спорыньёй ядовитого элитарного междусобойчика телефонных необременительных бесед «реши вопросик».";4
"Наш мир и государство не были, и не будут эталоном высшей справедливости, ибо эволюционная природа человеческая воспротивится. Стайная, племенная, клановая, сословная. Формирующая отдельных индивидов в подчинённые или привилегированный группы. Но есть священное понятие общественного договора, сделавшее профессию царей-королей и власть предержащих самой опасной из всех возможных. С небывалой смертностью на процент существующей популяции. Это и есть разрыв общего Договора.";4
"Умные античные греки, начинающие республиканские римляне, первые византийские кесари христианской поры смекнули в периоды жизнеспособности моделей государственности: судебная власть обязана быть публичной, непредвзятой, прозрачной и бесстрастной. Только тогда далёкое от высоких гитик податное население уверует в сущёствование Справедливости, некой существующей, но эфирной материи.";4
"Для эпизода с певуньей Ларисой – отличная иллюстрация. Когда взбудораженный охлос воспротивился неприкрытому надругательству над законом. Как оно дальше дело пойдёт ... будемо смотреть, хотя лично делать сие буду с большим напряжением силы воли. Очень стыдно, знаете ли. Когда больше года перед глазами разворачивается пошлейшая и дикая история в трёх актах ополоумевших нижестоящих судов, а когда градус общественной ненависти достигает критических величин – является Верховный.";4
"В сверкающих доспехах высшей справедливости, за рекордные (для Книги Рекордов Гиннеса) сроки берущий в рассмотрение рядовое дело банальной мошенницы. Низвергая оную в принудительное выселение. Но, опять-таки, с оговорками. Открывающими лазейку для всяческих «вновь открывшихся обстоятельств». С точки зрения политических технологий перед Прямой Линией с Президентом – безупречный ход (все совпадения случайны, само собой), а вот веры в железную волю навести порядок среди сильно расслабившихся судейских элит – не испытываю. Потому сдержанно пожелаю стойкой женщине Полине Лурье мужества. Её ждут суровые испытания.";4
"Так, пристёгиваемся и отставляем питиё, сегодня идеологическое и этно-культурологическое хулиганство на канале. Из разряда «ржали всей маршруткой», в данном конкретном случае «буханкой». Половину дороги в несколько мужицких глоток. Посмотрев забавное видео из Государственной Думы, где на серьёзных щах глава комитета по бюджету и налогам Андрей Макаров назначил всенародно любимого мультипликационного Чебурашку ... евреем. Поскольку тот прибыл из страны в ящике с апельсинами.";5
"А в те времена единственным поставщиком редкого цитрусового был якобы Израиль. Проверяем. Книга о Чебурашке, Крокодиле Гене и старухе Шапокляк была издана в 1966-ом Эдуардом Успенским, «апельсиновую сделку» с иудейцами Никиты-Кукурузника (как и прочие отношения) СССР разорвал в 1967-ом. А всенародную любовь «неизвестный науке зверёк» обрёл в 1969-ом, после первой серии «Крокодил Гена», вторая вышла в 1971-ом.";5
"Главный вопрос – апельсины. Наш старшой по ватаге, тащ подполковник в отставке вырос в черноморском портовом городе. В осведомлённой семье снабженцев одного из Всесоюзных экспортно-импортных Объединений, потому хиханьки-хаханьки над депутатом Макаровым приказал, хоть и глумливо, но прекратить. Апельсины СССР получал отовсюду. Из Грузинской ССР, Испании, Марокко, Кубы, Египта, Италии, Греции, даже Китая на перекладных.";5
По октябрь 1966-го из Израиля тоже. Потому на момент написания книги «Крокодил Гена и его друзья» в спецпайке Москонцерта для начинающего автора советской профессиональной эстрады товарища Успенского обязательно были апельсины с запоминающейся наклейкой «Jaffa».;5
"Но кушал явно и другие, поскольку оставил ниточку: «... в густом тропическом лесу жил да был очень забавный зверёк». Тот самый Чебурашка. Знакомый со слоном, жирафом, зайцем и гиппопотамом. Явно не иудейский зоопарк, африканский. Но! Не марокканский тоже, как утверждают далёкие от континентального природоведения интернет-шутники.";5
"Первый этап следствия пройден, господина Макарова призываю занести автору «Исторических Напёрстков» немного апельсинов за добротную адвокатуру. Продолжим расследование. Да, все признаки указывают на принадлежность Чебурашки к «древнему народу». Во-первых, он «лицо без гражданства и национальности», неизвестно откуда прибывшее.";5
"Отказывается самоидентифицироваться. Морочит добрым советским людям голову в зоопарке и магазине игрушек, прикидываясь химочкой. Давит на жалость бессмертной песенкой: Я был когда-то странной, игрушкой безымяннойК которой в магазине никто не подойдет. Теперь я Чебурашка, мне каждая дворняжка. При встрече сразу лапу подает. Ба! Хрестоматийный космополит! Которому «каждая дворняжка» без роду-племени лапу подаёт! А в «лапе» ничего нет случаем? Дальше. Откуда у неизвестного науке зверька такая небывалая приспособляемость, коммуникабельность и предприимчивость? Друзей находит влёт, Дом Дружбы на ровном месте открывает, выживает в ящиках и картонных коробках.";5
"А как слезу давит ... даже из зелёного (цвет мундира?) сурового Крокодила. Не имеющего по долгу службы друзей, сосредоточенного на интеллектуальном развитии (сам с собой в шахматы режется), разгуливающего с узнаваемой манерой товарища Сталина держать трубку. Да, крокодил «работает в зоопарке крокодилом», что указывает на глубокую агентурную проработку образа рыцаря без страха и упрёка. Давшего течь и слабину ...";5
"Ещё один аргумент в пользу бдительного господина Макарова. Сам Эдуард Успенский, как известно, был евреем. Как и его вечный соратник режиссер Роман Качанов, принадлежавший к общине ашкенази города Смоленска. Потерявший семью во время немецкой оккупации. В коллективе студии «Союзмультфильма», делавшего советский анимационный шедевр о Чебурашке, таковых было через одного. Режиссер-мультипликатор Леонид Шварцман, операторы Иосиф Голомб и Теодор Бунимович и тд.";5
"Создавших образ хрестоматийного «советского еврея», попавшего в какую-то нехорошую историю, горячо желающего обрести своё место в обществе. Чеб'гуашка изгнан из сферы советской торговли, продавец отправляет непонятное существо в зоопарк с неполным набором документов. Куском обёрточной бумаги, в которую были завёрнуты апельсины. Ничего себе паспорт! Без «пятой графы»! Как тонко иронизировал друг режиссёра в книге «Леонид Шварцман. Мастер образа», великий мастер в Чебурашку воплощал «неведомую зверушку: полумедведя, полуобезьяну, полуапельсин».";5
Очень желавшую от сердобольных людей получить национальную и сущностную идентификацию. Но сторож зоопарка не рискнул взять на себя страшную ответственность и произнести табуированное слово «космополит». Потому «неизвестный науке зверь» убыл в магазин уцененных товаров крутить юлу на витрине. С записью в приходной книге «бракованная игрушка».;5
"И жить в телефонной будке, любом пристанище отовсюду гонимых советских алкашей и бомжей в непогоду. Отвечая на вопрос наивной девочки о происхождении ... «я не знаю». Явно Галя непростая тоже была, агент. Ведь давший трещину особист Гена неспособен найти в Конторе записей о «Чебурашке». Задумчиво роясь в каталоге учётных карточек на специальных людей под кличками «Чай» и «Чемодан», списках разрабатываемых антисоветских групп «Чебуреки»/«Чебоксары».";5
"Помогая от всего сердобольного ливера «неведомой зверушке», Крокодил со сталинской трубкой в пасти всё-таки остаётся профессионалом до хлястика зелёной формы. Когда прибывший космополит старается внедриться в специальное советское учреждение через желание «научиться читать по-русски, закончить школу, устроиться в зоопарк на работу» по протекции своего нового друга – опытный спецслужбист Геннадий мудро отвечает: «Нет, тебе не разрешено работать в зоопарке с нами ... Ну что, почему- почему? Да они просто съедят тебя!». Тут в адвокатских рассуждениях автора (и половины состава волонтёрской «буханки») есть слабое место. Непонятно, по какой причине организация «Зоопарк» не сможет принять неведомую зверушку в ряды. Графа «национальность» подводит? Вряд ли, советская Родина к подобным вопросам была милосердна до полного интернационализма. Может, «импортное тропическое происхождение» героя мешает? Цвет кожи шкуры (из сионистов что ли?), уши (сомнительная биография?) или просто Чебурашку собираются использовать «подсадной уткой», разовым расходным материалом.";5
"Тогда роль молодого пятидесятилетнего Крокодила (1965-50=1915 года рождения и помнящего самого Ильича по малолетке!) начинает играть новыми красками. Не сломался старый коммунист, не повёлся на жалобное «я был когда-то странной, игрушкой безымянной», не предал Зоопарк! А исподволь сам разжалобил мутную личность историями круглого одиночества. Заставил неизвестную зверушку писать объявления от руки. Собирая на конспиративной квартире железного нервами Геннадия тайное сообщество «Дом Друзей».";5
"Например, пса Тобика специальный агент Галина вербует напротив некоего желтого здания. Москвичи, узнаёте? Правильно, точная копия Московской Хоральной Синагоги с неоклассической колоннадой.";5
А как похож детский писатель и столп советской еврейской литературы на идиш Шолом-Алейхем (настоящее имя Соломон Наумович Рабинович) на интеллектуала-льва Чандра!;5
"Тут товарищ Успенский опасно по лезвию прошёл, сообщив пастью майора Геннадия грустное: «Знаете ли вы, сколько людей в нашем городе также одиноки, как Тобик и Чандр! Никто не сочувствует, когда им грустно».";5
"Так, теперь серьёзно, хотя подмывает продолжить дальше раскручивать маховик этнического происхождения Чебурашки, угадывать профессиональные и социальные портреты «его друзей». Понятно, гениальные советские мультипликаторы-евреи эзоповыми методами нарисовали фантазийный образ «нелегального безбилетника» соответствующего происхождения. Вместо Земли Обетованной выбравшего социализацию в Стране Советов.";5
"Прошедшего через горнило абсурдных правил, мучительной идентификации, требований к «правильному» социальному статусу. Эдуард Успенский пишет во «Вступлении, которое можно и не читать»: «Чебурашку сделали на игрушечной фабрике, но сделали так плохо, что невозможно было сказать, кто же он такой: заяц, собака, кошка или вообще австралийский кенгуру? Глаза у него были большие и жёлтые, как у филина, голова круглая, заячья, а хвост коротенький и пушистый, такой, какой бывает обычно у маленьких медвежат»";5
"Перед нами гениальный образец столь умилительного искреннего гротеска, который полностью объясняет неимоверную популярность Чебурашки не только среди советских детей и взрослых, а тонко понимающих подобные материи ... японцев. Там «неведомая зверушка» популярнее императора, если что. А если разбираться в идеологических подтекстах героев, то получим простой ответ: перед нами два маргинала. Одного выперли из продуктовой базы, не взяли в зоопарк, сдали в «уценёнку» рекламировать рухлядь.";5
"Второй, который Крокодил, работающий крокодилом – внешне успешен. Есть уважаемая работа с личным прудиком и парком, дом, стильный гардероб с тросточкой, трубкой и шляпой. При этом полное одиночество.";5
"А попытки войти в советское общество с другого хода (попытка вступить в пионеры с Чебурашкой) проваливаются. Ведь «молодой крокодил 50-ти лет просит звонить три с половиной раза» не умеет маршировать строем и мастерить скворечники. Потому главные герои и создают собственный мирок Дома Дружбы. Через мультипликационную сатиру, высмеивающую перекосы советской косной пропаганды. С портретами лодырей и хулиганов на стенах, большим начальником Иван Ивановичем, «делающим все наполовину» и отчаянно врущем корреспонденте. А история с гвоздями ... вообще фурор, приговор советскому дефициту. Смешной и добрый.";5
"Маргиналы Гена и Чебурашка плоть от плоти «советские». Не помещающиеся в стальные каркасы образов строителей коммунизма. Но они добрые и живые, оставляют с носом «собирающую злые дела» девиантную Шапокляк, явного врага общества. А разговоры об этнической принадлежности Чебурашки – это позор, честное слово, господин депутат Макаров.";5
"Не нужны мне ваши апельсины за глубокую разработку темы «еврейства», поскольку национальность определяется родителями, сознательной идентификацией индивида в определённом культурно-традиционном поле. Отечество – это «где живёшь», а Родина – как именно. Потому Чебурашка, мечтавший научиться читать по-русски и закончить советскую школу, наш зверёк. Пусть даже неизвестный науке. Советский.";5
